Fecha de Venta,ClienteID,Cantidad,Precio Unitario,DescuentoID,Prioridad,Medio de Envío,Segmento,Provincia,ID
2012-05-04,15,40,44.01,14,Low,Express Air,Corporate,Ontario,7018
2012-05-04,9,8,15.99,5,Low,Regular Air,Corporate,Ontario,7019
2012-05-04,8,20,175.99,12,Low,Regular Air,Corporate,Ontario,7020
2012-05-04,8,11,1938.02,2,Medium,Regular Air,Consumer,New Brunswick,7021
2012-05-04,24,5,2.88,7,Low,Regular Air,Consumer,Alberta,7022
2012-05-04,34,4,195.99,14,Low,Regular Air,Consumer,Alberta,7023
2012-05-05,38,32,95.95,2,High,Delivery Truck,Corporate,Manitoba,7024
2012-05-05,32,27,300.98,3,High,Delivery Truck,Corporate,Manitoba,7025
2012-05-05,9,36,37.94,4,High,Regular Air,Corporate,Manitoba,7026
2012-05-05,22,28,161.55,3,High,Regular Air,Corporate,Manitoba,7027
2012-05-05,26,32,40.97,3,Not Specified,Regular Air,Consumer,British Columbia,7028
2012-05-05,8,12,152.48,3,Critical,Regular Air,Home Office,British Columbia,7029
2012-05-05,22,16,5.98,3,Not Specified,Regular Air,Home Office,British Columbia,7030
2012-05-05,20,4,73.98,7,Low,Regular Air,Home Office,Saskachewan,7031
2012-05-05,17,50,4.98,11,Low,Regular Air,Home Office,Saskachewan,7032
2012-05-06,3,37,152.48,14,High,Regular Air,Home Office,Ontario,7033
2012-05-06,26,30,35.41,13,High,Regular Air,Home Office,Ontario,7034
2012-05-06,26,46,99.99,6,Low,Regular Air,Home Office,Ontario,7035
2012-05-06,29,2,20.99,5,Low,Regular Air,Home Office,Ontario,7036
2012-05-06,3,41,15.67,2,Low,Regular Air,Home Office,Ontario,7037
2012-05-06,14,31,1.14,15,Low,Regular Air,Home Office,Ontario,7038
2012-05-06,32,7,25.38,8,Medium,Regular Air,Home Office,New Brunswick,7039
2012-05-06,24,49,299.99,11,Critical,Regular Air,Corporate,Saskachewan,7040
2012-05-06,32,36,162.93,11,Critical,Express Air,Corporate,Saskachewan,7041
2012-05-06,33,49,8.34,6,Critical,Express Air,Corporate,Saskachewan,7042
2012-05-06,19,46,9.11,3,Medium,Regular Air,Home Office,Alberta,7043
2012-05-07,17,10,4.82,14,Medium,Regular Air,Consumer,Ontario,7044
2012-05-07,11,19,175.99,13,Medium,Regular Air,Consumer,Ontario,7045
2012-05-07,29,10,70.98,6,Medium,Delivery Truck,Small Business,Quebec,7046
2012-05-07,7,48,6.7,6,Medium,Regular Air,Small Business,Quebec,7047
2012-05-07,37,11,22.38,7,Low,Regular Air,Home Office,Ontario,7048
2012-05-07,22,1,20.97,9,Not Specified,Regular Air,Corporate,Saskachewan,7049
2012-05-07,20,31,2.1,8,Not Specified,Express Air,Corporate,Saskachewan,7050
2012-05-07,6,3,150.98,1,High,Express Air,Corporate,Saskachewan,7051
2012-05-07,28,29,18.97,3,High,Regular Air,Corporate,Saskachewan,7052
2012-05-07,38,23,9.71,5,High,Regular Air,Corporate,Saskachewan,7053
2012-05-08,25,19,212.6,2,Critical,Delivery Truck,Small Business,Ontario,7054
2012-05-08,19,17,3.28,14,Critical,Regular Air,Small Business,Ontario,7055
2012-05-08,32,16,22.24,3,High,Express Air,Corporate,Alberta,7056
2012-05-08,32,14,175.99,13,Medium,Regular Air,Corporate,Alberta,7057
2012-05-08,17,4,5.18,6,Medium,Regular Air,Corporate,Alberta,7058
2012-05-09,34,6,56.96,1,Critical,Regular Air,Small Business,Manitoba,7059
2012-05-09,23,7,55.99,4,Critical,Regular Air,Small Business,Manitoba,7060
2012-05-09,39,28,6.54,4,Medium,Express Air,Corporate,Manitoba,7061
2012-05-09,7,27,35.77,5,Medium,Regular Air,Corporate,Manitoba,7062
2012-05-09,9,22,34.98,3,Low,Regular Air,Corporate,Alberta,7063
2012-05-09,32,2,6.3,11,Low,Regular Air,Corporate,Alberta,7064
2012-05-10,32,45,55.99,5,Not Specified,Regular Air,Corporate,British Columbia,7065
2012-05-10,26,25,30.97,5,Medium,Regular Air,Home Office,British Columbia,7066
2012-05-10,13,40,6.48,13,Medium,Regular Air,Home Office,British Columbia,7067
2012-05-10,9,20,6.48,12,Medium,Regular Air,Home Office,British Columbia,7068
2012-05-10,12,8,14.27,10,Low,Regular Air,Home Office,Nova Scotia,7069
2012-05-10,21,31,159.99,15,Low,Regular Air,Home Office,Nova Scotia,7070
2012-05-10,4,36,27.75,3,Low,Regular Air,Home Office,Nova Scotia,7071
2012-05-10,11,22,6.48,10,High,Regular Air,Corporate,Saskachewan,7072
2012-05-10,27,14,4.98,15,High,Regular Air,Corporate,Saskachewan,7073
2012-05-10,6,37,55.99,15,High,Regular Air,Corporate,Saskachewan,7074
2012-05-11,19,4,19.94,10,Critical,Regular Air,Corporate,Northwest Territories,7075
2012-05-11,20,31,3.68,6,Critical,Regular Air,Corporate,Northwest Territories,7076
2012-05-11,27,12,7.1,10,Medium,Regular Air,Home Office,Ontario,7077
2012-05-11,24,27,5.68,7,Medium,Regular Air,Consumer,Saskachewan,7078
2012-05-11,36,6,599.99,14,Not Specified,Regular Air,Corporate,Yukon,7079
2012-05-11,29,26,65.99,13,Not Specified,Regular Air,Corporate,Yukon,7080
2012-05-12,30,24,24.92,1,Low,Regular Air,Home Office,Northwest Territories,7081
2012-05-12,4,3,6.48,2,Low,Regular Air,Home Office,Ontario,7082
2012-05-12,18,9,20.28,15,Not Specified,Regular Air,Corporate,Ontario,7083
2012-05-12,7,46,55.99,3,Not Specified,Regular Air,Corporate,Ontario,7084
2012-05-12,23,14,41.47,15,Medium,Regular Air,Corporate,Newfoundland,7085
2012-05-12,29,34,36.55,14,High,Regular Air,Consumer,Quebec,7086
2012-05-12,28,8,85.29,15,High,Delivery Truck,Consumer,Quebec,7087
2012-05-12,4,45,65.99,12,High,Regular Air,Consumer,Quebec,7088
2012-05-12,12,28,193.17,3,Low,Regular Air,Consumer,Manitoba,7089
2012-05-12,6,22,6.98,15,Not Specified,Regular Air,Corporate,Manitoba,7090
2012-05-12,2,38,7.1,15,Not Specified,Regular Air,Corporate,British Columbia,7091
2012-05-12,8,8,6.48,9,Medium,Regular Air,Consumer,Alberta,7092
2012-05-12,29,47,2.78,3,Medium,Express Air,Consumer,Alberta,7093
2012-05-12,2,30,2.62,10,Medium,Regular Air,Consumer,Alberta,7094
2012-05-13,29,24,99.99,9,High,Regular Air,Corporate,Northwest Territories,7095
2012-05-13,31,27,200.98,9,Critical,Delivery Truck,Home Office,Ontario,7096
2012-05-13,18,36,8.74,10,High,Regular Air,Small Business,Nova Scotia,7097
2012-05-13,23,46,65.99,9,Critical,Express Air,Small Business,Nova Scotia,7098
2012-05-13,6,22,65.99,4,High,Regular Air,Corporate,Nova Scotia,7099
2012-05-13,31,40,15.28,7,High,Regular Air,Corporate,Nova Scotia,7100
2012-05-13,39,36,7.31,11,High,Regular Air,Small Business,Quebec,7101
2012-05-13,22,7,284.98,15,Critical,Delivery Truck,Small Business,Quebec,7102
2012-05-13,34,43,44.01,10,High,Regular Air,Corporate,Quebec,7103
2012-05-13,20,38,125.99,12,Critical,Regular Air,Small Business,Ontario,7104
2012-05-13,17,33,240.98,1,High,Delivery Truck,Small Business,Ontario,7105
2012-05-13,11,15,4.13,1,Critical,Regular Air,Consumer,Manitoba,7106
2012-05-13,3,33,25.98,3,Critical,Delivery Truck,Small Business,Saskachewan,7107
2012-05-14,39,32,29.89,3,High,Express Air,Small Business,Ontario,7108
2012-05-14,25,39,35.89,3,Critical,Regular Air,Consumer,Ontario,7109
2012-05-14,17,8,3.34,14,Critical,Regular Air,Consumer,Ontario,7110
2012-05-16,31,3,43.98,15,High,Regular Air,Home Office,Northwest Territories,7111
2012-05-16,26,33,5.84,4,Medium,Express Air,Corporate,Quebec,7112
2012-05-17,3,24,83.1,2,Medium,Regular Air,Home Office,British Columbia,7113
2012-05-17,27,46,37.94,15,Medium,Regular Air,Home Office,British Columbia,7114
2012-05-17,19,33,3.36,9,Medium,Regular Air,Consumer,Manitoba,7115
2012-05-17,27,16,35.99,1,Medium,Regular Air,Consumer,Manitoba,7116
2012-05-17,18,22,37.7,6,High,Regular Air,Home Office,Ontario,7117
2012-05-17,21,50,19.98,1,High,Regular Air,Home Office,Ontario,7118
2012-05-17,7,30,10.48,8,High,Regular Air,Home Office,Ontario,7119
2012-05-17,24,7,5.02,8,Critical,Regular Air,Home Office,Quebec,7120
2012-05-17,29,43,2.88,7,Low,Regular Air,Consumer,Manitoba,7121
2012-05-17,13,5,4.76,4,Not Specified,Regular Air,Corporate,Yukon,7122
2012-05-18,13,49,40.98,9,High,Regular Air,Consumer,Ontario,7123
2012-05-18,5,1,40.97,4,High,Regular Air,Consumer,Ontario,7124
2012-05-18,25,12,213.45,2,High,Delivery Truck,Home Office,Ontario,7125
2012-05-18,10,43,25.98,15,Not Specified,Delivery Truck,Home Office,Manitoba,7126
2012-05-18,10,42,18.97,12,Low,Regular Air,Home Office,British Columbia,7127
2012-05-19,36,32,4.13,12,High,Regular Air,Consumer,Nova Scotia,7128
2012-05-19,10,42,95.99,3,High,Express Air,Consumer,Ontario,7129
2012-05-19,1,47,20.98,1,High,Delivery Truck,Consumer,Alberta,7130
2012-05-20,35,49,195.99,14,High,Express Air,Corporate,Prince Edward Island,7131
2012-05-20,38,21,49.34,7,Not Specified,Regular Air,Consumer,Ontario,7132
2012-05-20,37,17,10.06,2,Not Specified,Regular Air,Consumer,Ontario,7133
2012-05-20,28,7,22.99,11,Critical,Regular Air,Home Office,Saskachewan,7134
2012-05-20,14,13,20.97,13,Low,Regular Air,Consumer,New Brunswick,7135
2012-05-20,39,34,5.78,8,Medium,Regular Air,Small Business,Alberta,7136
2012-05-20,24,32,7.7,13,Critical,Regular Air,Home Office,Alberta,7137
2012-05-20,9,1,4.98,6,Not Specified,Regular Air,Consumer,Alberta,7138
2012-05-21,27,32,12.21,8,Medium,Regular Air,Corporate,Northwest Territories,7139
2012-05-21,7,7,172.99,12,Low,Regular Air,Small Business,Quebec,7140
2012-05-21,11,28,65.99,5,Low,Regular Air,Small Business,Quebec,7141
2012-05-21,16,8,6783.02,15,Critical,Regular Air,Corporate,Saskachewan,7142
2012-05-21,1,21,3.74,12,Critical,Regular Air,Home Office,Yukon,7143
2012-05-21,17,25,11.09,12,Low,Regular Air,Corporate,Yukon,7144
2012-05-21,29,24,120.97,14,Low,Express Air,Corporate,Yukon,7145
2012-05-21,14,48,30.42,5,Critical,Regular Air,Corporate,Alberta,7146
2012-05-21,1,28,4.91,5,Critical,Regular Air,Corporate,Alberta,7147
2012-05-22,26,9,22.38,6,Low,Regular Air,Consumer,Ontario,7148
2012-05-22,36,5,5.94,13,Low,Regular Air,Consumer,Ontario,7149
2012-05-22,32,20,70.97,10,High,Regular Air,Corporate,Ontario,7150
2012-05-22,31,43,6.98,6,Low,Express Air,Consumer,Manitoba,7151
2012-05-22,24,47,1.26,2,High,Regular Air,Corporate,Saskachewan,7152
2012-05-22,34,45,64.65,2,High,Regular Air,Home Office,Saskachewan,7153
2012-05-23,6,50,5.98,6,Medium,Regular Air,Small Business,British Columbia,7154
2012-05-23,15,27,3.69,9,Critical,Express Air,Home Office,Ontario,7155
2012-05-23,19,29,40.98,9,Medium,Regular Air,Corporate,Saskachewan,7156
2012-05-23,33,25,22.72,11,Not Specified,Regular Air,Corporate,Saskachewan,7157
2012-05-23,26,18,296.18,11,Not Specified,Delivery Truck,Corporate,Saskachewan,7158
2012-05-24,17,6,165.98,9,Critical,Regular Air,Home Office,Ontario,7159
2012-05-24,23,18,2.88,8,High,Regular Air,Home Office,Saskachewan,7160
2012-05-24,36,16,2.62,14,Critical,Regular Air,Corporate,Yukon,7161
2012-05-25,10,45,80.98,13,Low,Regular Air,Small Business,Ontario,7162
2012-05-25,6,37,33.29,14,Low,Regular Air,Small Business,Ontario,7163
2012-05-25,33,6,8.95,15,Critical,Regular Air,Corporate,Ontario,7164
2012-05-25,21,33,55.29,4,Critical,Regular Air,Corporate,Ontario,7165
2012-05-25,21,17,550.98,6,Critical,Delivery Truck,Corporate,Ontario,7166
2012-05-25,8,21,3.08,10,Medium,Regular Air,Home Office,Saskachewan,7167
2012-05-25,8,50,1.81,9,Medium,Regular Air,Home Office,Saskachewan,7168
2012-05-25,28,34,16.06,1,Medium,Express Air,Home Office,Saskachewan,7169
2012-05-25,21,1,6.48,15,Critical,Regular Air,Consumer,New Brunswick,7170
2012-05-25,24,35,30.98,1,Critical,Regular Air,Consumer,New Brunswick,7171
2012-05-25,2,26,200.99,4,Critical,Regular Air,Consumer,New Brunswick,7172
2012-05-26,35,39,65.99,1,Low,Express Air,Home Office,Prince Edward Island,7173
2012-05-26,17,49,4.91,10,Low,Regular Air,Home Office,Prince Edward Island,7174
2012-05-26,37,1,27.75,7,Low,Regular Air,Home Office,Prince Edward Island,7175
2012-05-26,25,32,8.5,13,Medium,Regular Air,Small Business,Ontario,7176
2012-05-26,7,32,8.34,1,Medium,Regular Air,Small Business,Ontario,7177
2012-05-26,10,32,48.91,7,Medium,Regular Air,Small Business,Ontario,7178
2012-05-26,17,45,355.98,14,Not Specified,Delivery Truck,Corporate,Ontario,7179
2012-05-26,22,49,41.71,15,High,Regular Air,Home Office,New Brunswick,7180
2012-05-26,36,12,5.34,12,High,Regular Air,Home Office,New Brunswick,7181
2012-05-26,23,39,40.98,8,High,Regular Air,Home Office,Yukon,7182
2012-05-26,17,45,62.18,1,High,Regular Air,Home Office,Yukon,7183
2012-05-27,28,7,320.98,15,Medium,Delivery Truck,Small Business,Quebec,7184
2012-05-27,32,36,3.58,14,Not Specified,Express Air,Home Office,Saskachewan,7185
2012-05-27,33,24,216.6,2,Not Specified,Delivery Truck,Home Office,Saskachewan,7186
2012-05-27,3,37,2.52,3,High,Regular Air,Consumer,Alberta,7187
2012-05-28,20,6,17.98,14,High,Regular Air,Corporate,Ontario,7188
2012-05-28,4,23,10.9,9,High,Regular Air,Corporate,Ontario,7189
2012-05-28,35,6,160.98,15,Critical,Delivery Truck,Home Office,Ontario,7190
2012-05-28,3,32,175.99,1,Critical,Regular Air,Home Office,Ontario,7191
2012-05-28,16,40,6.48,8,High,Express Air,Small Business,Saskachewan,7192
2012-05-28,23,22,65.99,9,Low,Regular Air,Small Business,Alberta,7193
2012-05-29,12,14,42.98,3,Critical,Express Air,Corporate,British Columbia,7194
2012-05-29,12,22,5.08,5,Critical,Regular Air,Corporate,British Columbia,7195
2012-05-29,23,46,4.91,1,Low,Regular Air,Corporate,Saskachewan,7196
2012-05-29,12,41,7.64,14,High,Regular Air,Consumer,Yukon,7197
2012-05-29,26,50,1.68,1,High,Regular Air,Home Office,British Columbia,7198
2012-05-29,29,19,92.23,4,Low,Express Air,Home Office,Alberta,7199
2012-05-29,36,26,2.88,2,Low,Regular Air,Home Office,Alberta,7200
2012-05-29,14,13,205.99,11,Low,Regular Air,Home Office,Alberta,7201
2012-05-30,18,49,28.99,13,Not Specified,Regular Air,Small Business,British Columbia,7202
2012-05-30,30,38,9.77,4,Not Specified,Regular Air,Small Business,British Columbia,7203
2012-05-30,15,2,135.99,8,High,Delivery Truck,Small Business,Ontario,7204
2012-05-30,16,43,10.64,5,Medium,Regular Air,Corporate,Alberta,7205
2012-05-30,7,31,100.98,13,High,Delivery Truck,Home Office,Alberta,7206
2012-05-30,13,37,65.99,4,High,Regular Air,Home Office,Alberta,7207
2012-05-31,8,27,130.98,11,Critical,Delivery Truck,Corporate,Nova Scotia,7208
2012-05-31,10,8,218.75,11,Critical,Delivery Truck,Corporate,Nova Scotia,7209
2012-05-31,33,46,195.99,14,Critical,Regular Air,Corporate,Manitoba,7210
2012-05-31,17,39,417.4,14,High,Delivery Truck,Consumer,Quebec,7211
2012-05-31,1,8,115.99,1,High,Regular Air,Consumer,Quebec,7212
2012-05-31,17,17,6.48,11,Low,Express Air,Consumer,Manitoba,7213
2012-05-31,21,43,6.48,8,Low,Regular Air,Corporate,Alberta,7214
2012-06-01,27,35,180.98,7,Low,Delivery Truck,Corporate,Ontario,7215
2012-06-01,18,43,12.97,15,Low,Regular Air,Small Business,British Columbia,7216
2012-06-01,26,24,2.12,12,Low,Express Air,Small Business,British Columbia,7217
2012-06-01,13,28,4.98,7,Critical,Regular Air,Consumer,British Columbia,7218
2012-06-01,9,21,122.99,5,Critical,Delivery Truck,Home Office,Alberta,7219
2012-06-01,7,19,50.98,1,Critical,Regular Air,Home Office,Alberta,7220
2012-06-01,32,3,35.44,3,Critical,Regular Air,Home Office,Alberta,7221
2012-06-02,13,32,26.31,7,Not Specified,Regular Air,Consumer,Manitoba,7222
2012-06-02,8,39,204.1,15,Low,Regular Air,Corporate,Nova Scotia,7223
2012-06-02,19,47,279.81,3,Low,Delivery Truck,Corporate,Nova Scotia,7224
2012-06-02,38,44,65.99,10,Medium,Regular Air,Home Office,Nova Scotia,7225
2012-06-02,29,2,5.43,9,Medium,Regular Air,Home Office,Quebec,7226
2012-06-02,24,30,40.98,12,Medium,Regular Air,Home Office,Quebec,7227
2012-06-02,39,25,50.98,14,Medium,Regular Air,Consumer,Manitoba,7228
2012-06-02,21,41,2.08,2,Low,Regular Air,Corporate,Yukon,7229
2012-06-02,16,28,89.99,8,Critical,Delivery Truck,Corporate,Alberta,7230
2012-06-02,31,34,65.99,7,Critical,Regular Air,Corporate,Alberta,7231
2012-06-02,23,19,70.98,7,Medium,Delivery Truck,Home Office,Alberta,7232
2012-06-02,37,33,20.99,1,Not Specified,Regular Air,Consumer,Alberta,7233
2012-06-03,38,22,5.98,5,Medium,Regular Air,Small Business,British Columbia,7234
2012-06-03,4,35,60.65,11,Medium,Regular Air,Small Business,British Columbia,7235
2012-06-04,34,16,37.94,12,Critical,Regular Air,Home Office,New Brunswick,7236
2012-06-04,18,7,12.97,9,Not Specified,Regular Air,Home Office,New Brunswick,7237
2012-06-05,14,43,4.28,5,Low,Regular Air,Corporate,British Columbia,7238
2012-06-05,19,31,175.99,13,Low,Express Air,Corporate,British Columbia,7239
2012-06-05,35,13,363.25,4,Medium,Regular Air,Home Office,Manitoba,7240
2012-06-05,26,38,370.98,13,High,Delivery Truck,Small Business,Saskachewan,7241
2012-06-06,14,31,12.58,15,Critical,Regular Air,Small Business,Northwest Territories,7242
2012-06-06,35,2,50.98,13,Low,Express Air,Home Office,Ontario,7243
2012-06-06,16,20,6.48,11,Medium,Regular Air,Small Business,New Brunswick,7244
2012-06-07,5,16,1.7,14,High,Regular Air,Consumer,Ontario,7245
2012-06-07,7,12,20.99,3,High,Regular Air,Consumer,Ontario,7246
2012-06-07,37,38,11.58,3,Critical,Regular Air,Consumer,Ontario,7247
2012-06-07,29,36,120.98,4,Critical,Express Air,Home Office,Ontario,7248
2012-06-07,15,1,363.25,5,Not Specified,Regular Air,Consumer,New Brunswick,7249
2012-06-07,11,34,22.98,4,Not Specified,Regular Air,Consumer,New Brunswick,7250
2012-06-07,14,2,152.48,8,High,Regular Air,Home Office,British Columbia,7251
2012-06-07,1,5,32.98,7,High,Regular Air,Home Office,British Columbia,7252
2012-06-08,17,32,21.78,12,Not Specified,Regular Air,Home Office,Nunavut,7253
2012-06-08,18,31,47.98,6,Not Specified,Regular Air,Home Office,Nunavut,7254
2012-06-08,11,24,4.98,11,Medium,Regular Air,Consumer,Ontario,7255
2012-06-08,13,10,11.97,8,Medium,Regular Air,Corporate,Ontario,7256
2012-06-08,5,11,195.99,12,Medium,Regular Air,Corporate,Ontario,7257
2012-06-08,16,31,9.71,13,High,Regular Air,Small Business,Quebec,7258
2012-06-08,12,13,289.53,13,Not Specified,Regular Air,Corporate,Ontario,7259
2012-06-08,35,2,328.14,6,Not Specified,Delivery Truck,Home Office,Ontario,7260
2012-06-08,39,48,65.99,3,Not Specified,Regular Air,Home Office,Ontario,7261
2012-06-08,37,39,1.6,2,Not Specified,Regular Air,Corporate,British Columbia,7262
2012-06-09,25,24,19.98,2,Not Specified,Regular Air,Home Office,British Columbia,7263
2012-06-10,22,1,3.74,13,Critical,Regular Air,Corporate,Nova Scotia,7264
2012-06-10,16,46,3.28,13,High,Regular Air,Home Office,Ontario,7265
2012-06-10,9,3,9.78,2,Medium,Regular Air,Consumer,Manitoba,7266
2012-06-10,14,11,21.38,6,Medium,Regular Air,Consumer,Manitoba,7267
2012-06-10,30,3,145.98,14,Medium,Delivery Truck,Consumer,Manitoba,7268
2012-06-10,3,5,34.58,7,High,Regular Air,Corporate,Yukon,7269
2012-06-11,35,27,33.98,2,Critical,Express Air,Consumer,Northwest Territories,7270
2012-06-11,13,23,40.99,5,High,Regular Air,Small Business,British Columbia,7271
2012-06-11,12,46,125.99,12,Low,Regular Air,Small Business,Ontario,7272
2012-06-11,30,2,8.04,8,Medium,Regular Air,Corporate,Newfoundland,7273
2012-06-11,33,1,18.97,8,Low,Express Air,Consumer,British Columbia,7274
2012-06-11,11,7,120.98,3,Medium,Delivery Truck,Consumer,Alberta,7275
2012-06-11,31,41,20.97,12,Medium,Regular Air,Consumer,Alberta,7276
2012-06-11,9,46,20.99,14,Medium,Regular Air,Consumer,Alberta,7277
2012-06-12,30,11,28.15,5,Critical,Express Air,Corporate,Nunavut,7278
2012-06-12,37,27,14.56,3,Medium,Regular Air,Corporate,British Columbia,7279
2012-06-12,39,22,270.97,2,Medium,Delivery Truck,Corporate,British Columbia,7280
2012-06-12,38,21,2.66,4,Low,Regular Air,Small Business,Ontario,7281
2012-06-12,5,3,43.41,14,Low,Regular Air,Home Office,Quebec,7282
2012-06-12,17,41,9.11,14,Not Specified,Regular Air,Corporate,Yukon,7283
2012-06-13,15,41,3.14,6,Medium,Regular Air,Home Office,British Columbia,7284
2012-06-13,11,47,167.27,10,Not Specified,Express Air,Corporate,Saskachewan,7285
2012-06-13,2,43,195.99,13,Not Specified,Regular Air,Corporate,Saskachewan,7286
2012-06-13,15,40,16.51,5,Not Specified,Regular Air,Home Office,British Columbia,7287
2012-06-13,7,22,55.48,7,Not Specified,Regular Air,Home Office,British Columbia,7288
2012-06-13,11,45,78.8,10,Not Specified,Regular Air,Home Office,British Columbia,7289
2012-06-13,24,21,6.35,15,Medium,Express Air,Home Office,Alberta,7290
2012-06-14,19,22,11.55,13,Critical,Regular Air,Home Office,Saskachewan,7291
2012-06-14,12,27,205.99,6,Low,Regular Air,Consumer,Saskachewan,7292
2012-06-14,38,47,105.29,10,Medium,Regular Air,Corporate,Saskachewan,7293
2012-06-14,31,12,31.76,12,Medium,Delivery Truck,Corporate,Saskachewan,7294
2012-06-15,16,35,20.34,2,Not Specified,Regular Air,Consumer,Ontario,7295
2012-06-15,9,1,320.98,13,Not Specified,Delivery Truck,Consumer,Ontario,7296
2012-06-15,16,48,2.21,1,Not Specified,Regular Air,Consumer,Ontario,7297
2012-06-15,39,41,48.94,13,Medium,Regular Air,Small Business,New Brunswick,7298
2012-06-16,32,6,14.98,12,Critical,Regular Air,Corporate,British Columbia,7299
2012-06-16,4,10,4.84,12,Medium,Express Air,Consumer,Ontario,7300
2012-06-16,14,24,225.02,15,Medium,Delivery Truck,Small Business,Nova Scotia,7301
2012-06-17,34,37,19.98,12,Not Specified,Regular Air,Consumer,British Columbia,7302
2012-06-17,8,48,100.98,1,High,Delivery Truck,Corporate,Nova Scotia,7303
2012-06-18,10,46,48.92,14,Critical,Regular Air,Home Office,Quebec,7304
2012-06-18,16,46,15.57,3,Critical,Regular Air,Home Office,Quebec,7305
2012-06-18,31,28,20.24,12,Critical,Regular Air,Home Office,Quebec,7306
2012-06-18,3,13,14.48,10,Critical,Regular Air,Home Office,Quebec,7307
2012-06-18,39,3,449.99,7,Critical,Regular Air,Home Office,Quebec,7308
2012-06-18,30,15,0.99,9,Critical,Regular Air,Consumer,New Brunswick,7309
2012-06-19,4,4,113.98,14,Low,Delivery Truck,Corporate,Nova Scotia,7310
2012-06-19,17,40,23.99,12,Low,Regular Air,Corporate,Nova Scotia,7311
2012-06-19,24,34,279.48,11,Critical,Regular Air,Home Office,Quebec,7312
2012-06-19,27,16,155.99,6,Critical,Regular Air,Home Office,Quebec,7313
2012-06-19,32,43,12.2,7,Critical,Regular Air,Small Business,Ontario,7314
2012-06-19,4,30,20.15,3,High,Regular Air,Corporate,Ontario,7315
2012-06-19,19,18,22.38,3,Medium,Regular Air,Home Office,British Columbia,7316
2012-06-19,21,30,60.98,7,Medium,Delivery Truck,Home Office,British Columbia,7317
2012-06-19,5,48,2.88,5,Medium,Regular Air,Home Office,British Columbia,7318
2012-06-20,39,28,7.99,11,Medium,Regular Air,Home Office,Manitoba,7319
2012-06-20,2,18,65.99,9,High,Regular Air,Small Business,New Brunswick,7320
2012-06-20,28,6,13.99,11,Medium,Regular Air,Consumer,Yukon,7321
2012-06-20,16,42,37.74,8,Medium,Regular Air,Consumer,Yukon,7322
2012-06-20,31,48,227.55,8,Medium,Delivery Truck,Consumer,Yukon,7323
2012-06-22,20,20,70.98,7,High,Delivery Truck,Corporate,Ontario,7324
2012-06-22,32,48,5.78,5,Medium,Regular Air,Consumer,Yukon,7325
2012-06-23,37,25,43.98,10,High,Regular Air,Corporate,British Columbia,7326
2012-06-23,6,14,2.23,2,High,Regular Air,Corporate,British Columbia,7327
2012-06-24,36,3,3.28,7,Medium,Regular Air,Home Office,Ontario,7328
2012-06-24,21,4,415.88,9,Not Specified,Regular Air,Home Office,Nova Scotia,7329
2012-06-24,17,6,13.99,14,Low,Regular Air,Consumer,Manitoba,7330
2012-06-24,30,47,36.65,7,Critical,Regular Air,Small Business,British Columbia,7331
2012-06-25,30,17,208.16,10,Critical,Delivery Truck,Corporate,British Columbia,7332
2012-06-25,39,4,10.98,9,Not Specified,Express Air,Small Business,British Columbia,7333
2012-06-25,1,49,11.97,15,Not Specified,Regular Air,Small Business,British Columbia,7334
2012-06-26,2,27,10.98,15,Low,Regular Air,Corporate,Northwest Territories,7335
2012-06-26,20,41,100.97,12,High,Regular Air,Corporate,Manitoba,7336
2012-06-26,39,12,40.98,8,High,Regular Air,Corporate,Manitoba,7337
2012-06-26,21,15,4.13,12,High,Express Air,Corporate,Manitoba,7338
2012-06-26,27,19,33.29,8,Not Specified,Regular Air,Home Office,Quebec,7339
2012-06-26,29,8,8.69,11,Medium,Regular Air,Corporate,Quebec,7340
2012-06-27,11,47,41.47,15,High,Regular Air,Corporate,Northwest Territories,7341
2012-06-27,21,6,2.78,3,High,Regular Air,Corporate,Northwest Territories,7342
2012-06-27,11,49,155.99,3,High,Express Air,Corporate,Northwest Territories,7343
2012-06-27,25,8,95.98,13,Low,Delivery Truck,Home Office,Ontario,7344
2012-06-27,17,49,5.81,15,Low,Express Air,Corporate,Nova Scotia,7345
2012-06-27,4,43,15.14,3,High,Regular Air,Corporate,Ontario,7346
2012-06-27,4,50,1.76,2,Low,Express Air,Corporate,Manitoba,7347
2012-06-27,29,17,15.16,15,Critical,Regular Air,Home Office,Saskachewan,7348
2012-06-28,20,47,216.6,15,Low,Delivery Truck,Corporate,Northwest Territories,7349
2012-06-28,27,26,140.81,15,Low,Regular Air,Corporate,Northwest Territories,7350
2012-06-28,13,39,22.23,7,High,Regular Air,Consumer,Prince Edward Island,7351
2012-06-28,18,38,55.99,2,High,Regular Air,Consumer,Prince Edward Island,7352
2012-06-28,34,26,296.18,9,Medium,Delivery Truck,Home Office,Manitoba,7353
2012-06-28,1,32,223.98,7,Critical,Express Air,Home Office,Saskachewan,7354
2012-06-29,16,6,140.81,4,Low,Express Air,Home Office,Northwest Territories,7355
2012-06-29,8,46,165.98,11,Low,Regular Air,Corporate,Prince Edward Island,7356
2012-06-29,12,31,125.99,2,Low,Express Air,Small Business,Prince Edward Island,7357
2012-06-29,7,24,195.99,8,Low,Express Air,Small Business,Prince Edward Island,7358
2012-06-29,34,39,99.99,4,High,Regular Air,Corporate,Quebec,7359
